x_delta,err_global,err_point
1.562500000000000000e-02;1.040098762082912985e-02;2.384459446784243947e-03
3.125000000000000000e-02;1.722285735842911739e-02;5.064059658966123083e-03
6.250000000000000000e-02;9.971289499791816113e-02;1.977162338144199463e-02
1.250000000000000000e-01;3.788157365018692824e-01;6.252212917425212235e-02
2.500000000000000000e-01;3.834761692088297091e-01;1.566447761267149574e-01
5.000000000000000000e-01;1.666502898072874217e+00;1.609736851853468487e+00
1.000000000000000000e+00;5.243646187832733396e+00;5.218722097105534807e+00
