x_delta,err_global,err_point
1.562500000000000000e-02;5.461180083736874580e-03;3.323813170629687225e-05
3.125000000000000000e-02;1.088553714570045239e-02;2.005321207979096632e-04
6.250000000000000000e-02;6.060519943199701998e-02;1.351108133998946224e-03
1.250000000000000000e-01;2.638062746539029391e-01;2.219146829501263650e-03
2.500000000000000000e-01;4.150011083354695485e-01;2.357433201128228059e-02
5.000000000000000000e-01;4.203235662825164365e-01;1.157754112813855485e-01
1.000000000000000000e+00;4.631862799993825552e-01;1.239523319629122072e-01
