x_delta,err_global,err_point
1.562500000000000000e-02;6.029180368351337582e-03;7.929850423316089328e-05
3.125000000000000000e-02;1.058786319808642171e-02;2.488211320103517958e-04
6.250000000000000000e-02;6.185099020295037331e-02;3.368705936661093789e-03
1.250000000000000000e-01;2.672919101464731884e-01;3.307321912362558985e-02
2.500000000000000000e-01;4.286911771047686170e-01;6.681438997445925121e-02
5.000000000000000000e-01;1.245896317321049329e+00;1.157893310739533721e+00
1.000000000000000000e+00;7.213917656203860496e+00;7.196247411927256366e+00
